fipsst,fipsco,pop_total,aadr70,aadr00,cutoff70_a,cutoff00_a,stroke_belt70,stroke_belt00
18,18083,42009,.00092743232,.0014063803,.00070765469,.0010762762,1,1
18,18085,59680,.00055824069,.00094177877,.00070765469,.0010762762,0,0
18,18087,25683,.00041431922,.00074445823,.00070765469,.0010762762,0,0
18,18089,521525,.00075938238,.0010950401,.00070765469,.0010762762,1,1
18,18091,108695,.00093933003,.0013833843,.00070765469,.0010762762,1,1
18,18093,42454,.00070827361,.0010789507,.00070765469,.0010762762,1,1
18,18095,138875,.00077044254,.0011696658,.00070765469,.0010762762,1,1
18,18097,765561,.00078093656,.0011168253,.00070765469,.0010762762,1,1
18,18099,39337,.00080687733,.0012526878,.00070765469,.0010762762,1,1
18,18101,11020,.00007841667,.00011677605,.00070765469,.0010762762,0,0
18,18103,39687,.00049598783,.00084320392,.00070765469,.0010762762,0,0
18,18105,99268,.0011182241,.0017217016,.00070765469,.0010762762,1,1
18,18107,35497,.00066620298,.0011099013,.00070765469,.0010762762,0,1
18,18109,52206,.00042704563,.00061509403,.00070765469,.0010762762,0,0
18,18111,14841,.00029872265,.00045247248,.00070765469,.0010762762,0,0
18,18113,35429,.00069978635,.0010675447,.00070765469,.0010762762,0,0
18,18115,5123,.00036179839,.00059565238,.00070765469,.0010762762,0,0
18,18117,18701,.00049771206,.00089327723,.00070765469,.0010762762,0,0
18,18119,15860,.00034663273,.00049843424,.00070765469,.0010762762,0,0
18,18121,16435,.00038990588,.00067542383,.00070765469,.0010762762,0,0
18,18123,19364,.00043675248,.00063619419,.00070765469,.0010762762,0,0
18,18125,13455,.00024165193,.0003511617,.00070765469,.0010762762,0,0
18,18127,120059,.00072379899,.0011014426,.00070765469,.0010762762,1,1
18,18129,26434,.00022225104,.00038399023,.00070765469,.0010762762,0,0
18,18131,13238,.00096731482,.0016931158,.00070765469,.0010762762,1,1
18,18133,29216,.00061718078,.00090261671,.00070765469,.0010762762,0,0
18,18135,29957,.00050701119,.00081734237,.00070765469,.0010762762,0,0
18,18137,24445,.00057203858,.00089452974,.00070765469,.0010762762,0,0
18,18139,19577,.00066840323,.00099513528,.00070765469,.0010762762,0,0
18,18141,241431,.00072868878,.0010692189,.00070765469,.0010762762,1,0
18,18143,20444,.0011298289,.0016527693,.00070765469,.0010762762,1,1
18,18145,39958,.00055804383,.00090330723,.00070765469,.0010762762,0,0
18,18147,19430,.00023024944,.00031449433,.00070765469,.0010762762,0,0
18,18149,21967,.00056100916,.00088379451,.00070765469,.0010762762,0,0
18,18151,24750,.00070297363,.0010948377,.00070765469,.0010762762,0,1
18,18153,21111,.001356829,.0022666138,.00070765469,.0010762762,1,1
18,18157,122035,.0011269692,.0017037105,.00070765469,.0010762762,1,1
18,18159,16795,.00071385258,.00096124585,.00070765469,.0010762762,1,0
18,18161,6872,.00030307178,.00039578183,.00070765469,.0010762762,0,0
18,18163,167539,.00098340563,.0014528946,.00070765469,.0010762762,1,1
18,18165,18261,.00067022321,.0011103936,.00070765469,.0010762762,0,1
18,18167,112305,.00077016657,.0011734574,.00070765469,.0010762762,1,1
18,18169,36603,.0006962787,.0010446499,.00070765469,.0010762762,0,0
18,18171,8990,.0005036465,.00056457997,.00070765469,.0010762762,0,0
18,18173,41638,.0002766152,.00048407586,.00070765469,.0010762762,0,0
18,18175,21973,.00050662126,.00081773655,.00070765469,.0010762762,0,0
18,18177,76037,.00069617759,.0010964116,.00070765469,.0010762762,0,1
18,18179,25426,.0011143134,.001612632,.00070765469,.0010762762,1,1
18,18181,23902,.00051741267,.0007550146,.00070765469,.0010762762,0,0
18,18183,26251,.00081794633,.0012421013,.00070765469,.0010762762,1,1
19,19001,9497,.00030471472,.00048317504,.00070765469,.0010762762,0,0
19,19003,5714,.00032674626,.00052206992,.00070765469,.0010762762,0,0
19,19005,15100,.00034568727,.00050720538,.00070765469,.0010762762,0,0
19,19007,15493,.000312961,.00055659423,.00070765469,.0010762762,0,0
19,19009,8551,.000033191965,.000069232148,.00070765469,.0010762762,0,0
19,19011,23668,.00049061043,.00061698427,.00070765469,.0010762762,0,0
19,19013,138068,.00084388116,.001325551,.00070765469,.0010762762,1,1
19,19015,26232,.00083303382,.001314178,.00070765469,.0010762762,1,1
19,19017,24842,.00073708233,.0012214256,.00070765469,.0010762762,1,1
19,19019,22952,.00051559915,.00074153394,.00070765469,.0010762762,0,0
19,19021,20817,.00029305613,.00049878901,.00070765469,.0010762762,0,0
19,19023,17670,.00011801588,.00024615874,.00070765469,.0010762762,0,0
19,19025,13521,.00078017073,.0013503411,.00070765469,.0010762762,1,1
19,19027,22982,.000640871,.00099581375,.00070765469,.0010762762,0,0
19,19029,16974,.00083618675,.0013164724,.00070765469,.0010762762,1,1
19,19031,18650,.00030637192,.00047870743,.00070765469,.0010762762,0,0
19,19033,48504,.00086602347,.0013067436,.00070765469,.0010762762,1,1
19,19035,16233,.001085844,.0016881016,.00070765469,.0010762762,1,1
19,19037,15431,.00027437191,.0004069799,.00070765469,.0010762762,0,0
19,19039,8624,.00029015992,.00045722438,.00070765469,.0010762762,0,0
19,19041,19562,.00059859682,.0010092447,.00070765469,.0010762762,0,0
19,19043,21096,.00039204897,.00064409478,.00070765469,.0010762762,0,0
19,19045,57098,.00078145933,.0011870377,.00070765469,.0010762762,1,1
19,19047,18944,.0004978081,.00077181117,.00070765469,.0010762762,0,0
19,19049,29514,.00056901394,.00086939498,.00070765469,.0010762762,0,0
19,19051,9117,.00053479068,.00090235553,.00070765469,.0010762762,0,0
19,19053,9795,.00088543142,.0014824989,.00070765469,.0010762762,1,1
19,19055,18937,.0017342658,.0027843788,.00070765469,.0010762762,1,1
19,19057,46233,.00074065512,.0011572291,.00070765469,.0010762762,1,1
19,19059,15628,.00041345728,.00059346278,.00070765469,.0010762762,0,0
19,19061,93774,.00081848429,.0012158819,.00070765469,.0010762762,1,1
19,19063,13340,.0001887437,.00036637971,.00070765469,.0010762762,0,0
19,19065,25432,.00046396983,.00073042861,.00070765469,.0010762762,0,0
19,19067,19570,.0003899057,.00064478768,.00070765469,.0010762762,0,0
19,19069,13020,.00051804277,.00078607874,.00070765469,.0010762762,0,0
19,19071,9382,.00031230474,.00055895949,.00070765469,.0010762762,0,0
19,19073,12098,.00043133466,.00073069963,.00070765469,.0010762762,0,0
19,19075,14343,.00023084453,.0003550305,.00070765469,.0010762762,0,0
19,19077,11969,.00042185507,.00068102498,.00070765469,.0010762762,0,0
19,19079,17874,.00026646288,.00037593942,.00070765469,.0010762762,0,0
19,19081,13811,.0004698041,.00072227413,.00070765469,.0010762762,0,0
19,19083,21777,.00024884817,.00045155978,.00070765469,.0010762762,0,0
19,19085,16326,.00031913075,.00052454835,.00070765469,.0010762762,0,0
19,19087,18891,.00060745812,.00093977561,.00070765469,.0010762762,0,0
19,19089,11103,.00048311782,.0008312937,.00070765469,.0010762762,0,0
19,19091,12247,.00038644159,.00064152037,.00070765469,.0010762762,0,0
19,19093,8914,.00036680093,.00051195564,.00070765469,.0010762762,0,0
19,19095,15437,.000072734299,.00010831401,.00070765469,.0010762762,0,0
19,19097,22487,.00065926166,.0010943188,.00070765469,.0010762762,0,1
19,19099,36386,.00043156097,.00068848388,.00070765469,.0010762762,0,0
19,19101,16279,.00074594066,.0010775847,.00070765469,.0010762762,1,1
19,19103,82191,.0011529673,.0015834494,.00070765469,.0010762762,1,1
19,19105,20383,.00040339713,.0006461204,.00070765469,.0010762762,0,0
19,19107,12901,.00011915065,.00024852564,.00070765469,.0010762762,0,0
19,19109,21842,.00028138026,.00040517346,.00070765469,.0010762762,0,0
19,19111,43048,.00066062418,.00099163339,.00070765469,.0010762762,0,0
19,19113,169738,.00064886559,.00099612598,.00070765469,.0010762762,0,0
19,19115,12082,.00035202396,.00057042064,.00070765469,.0010762762,0,0
19,19117,10315,.00045851897,.00060439558,.00070765469,.0010762762,0,0
19,19119,12884,.00032809711,.00054635294,.00070765469,.0010762762,0,0
19,19121,12586,.00041233705,.0006194436,.00070765469,.0010762762,0,0
19,19123,22832,.00086487108,.001299648,.00070765469,.0010762762,1,1
19,19125,29733,.0010217486,.0015713654,.00070765469,.0010762762,1,1
19,19127,41728,.00078494009,.001176803,.00070765469,.0010762762,1,1
19,19129,13443,.000093530791,.00016300549,.00070765469,.0010762762,0,0
19,19131,12299,.00084655522,.0012747679,.00070765469,.0010762762,1,1
19,19133,11665,.00052153529,.00089945237,.00070765469,.0010762762,0,0
19,19135,9200,.00039972592,.00068098103,.00070765469,.0010762762,0,0
19,19137,13413,.00089997321,.001385367,.00070765469,.0010762762,1,1
19,19139,40589,.00051568483,.00077353267,.00070765469,.0010762762,0,0
19,19141,16990,.00052757614,.0007245497,.00070765469,.0010762762,0,0
19,19143,8356,.0007361492,.00091294094,.00070765469,.0010762762,1,0
19,19145,19053,.00048904569,.0007500776,.00070765469,.0010762762,0,0
19,19147,12724,.00034639542,.00062203623,.00070765469,.0010762762,0,0
19,19149,24803,.00064244424,.001184198,.00070765469,.0010762762,0,1
19,19151,11337,.00066953816,.00098901289,.00070765469,.0010762762,0,0
19,19153,303763,.00057387585,.00081205217,.00070765469,.0010762762,0,0
19,19155,86610,.00058107305,.0008549206,.00070765469,.0010762762,0,0
19,19157,19316,.00037624108,.00055446441,.00070765469,.0010762762,0,0
19,19159,6118,.00088563247,.0015095441,.00070765469,.0010762762,1,1
19,19161,14107,.00067805918,.0011488155,.00070765469,.0010762762,0,1
19,19163,160203,.00074836001,.0011330288,.00070765469,.0010762762,1,1
19,19165,15017,.00042688916,.00063964899,.00070765469,.0010762762,0,0
19,19167,30816,.0004576756,.00074152742,.00070765469,.0010762762,0,0
19,19169,72509,.00048634631,.00080569752,.00070765469,.0010762762,0,0
19,19171,19508,.00030329856,.00046635637,.00070765469,.0010762762,0,0
19,19173,8355,.00016353873,.00028296863,.00070765469,.0010762762,0,0
19,19175,13866,.00046457117,.00073107879,.00070765469,.0010762762,0,0
19,19177,8633,.0011778186,.0016951809,.00070765469,.0010762762,1,1
19,19179,40222,.00046464649,.00074221264,.00070765469,.0010762762,0,0
19,19181,34940,.00052909856,.00087371492,.00070765469,.0010762762,0,0
19,19183,20166,.00033243679,.00049228925,.00070765469,.0010762762,0,0
19,19185,8190,.00041276778,.00065325678,.00070765469,.0010762762,0,0
19,19187,45910,.00072610716,.0010839263,.00070765469,.0010762762,1,1
19,19189,12956,.00062106806,.0010036002,.00070765469,.0010762762,0,0
19,19191,21916,.00033743487,.00054019247,.00070765469,.0010762762,0,0
19,19193,101039,.00066934404,.00093462813,.00070765469,.0010762762,0,0
19,19195,9076,.00034786813,.0005959585,.00070765469,.0010762762,0,0
19,19197,16284,.00042146555,.0006533587,.00070765469,.0010762762,0,0
20,20001,15663,.0010464326,.0015744783,.00070765469,.0010762762,1,1
20,20003,8711,.00022898703,.00044919644,.00070765469,.0010762762,0,0
20,20005,18409,.00055009371,.00085409137,.00070765469,.0010762762,0,0
20,20007,6555,.00013180851,.00023121486,.00070765469,.0010762762,0,0
20,20009,31545,.0005856012,.00095658458,.00070765469,.0010762762,0,0
20,20011,15985,.0009564755,.0013655862,.00070765469,.0010762762,1,1
20,20013,11891,.00025909743,.0004629888,.00070765469,.0010762762,0,0
20,20015,45100,.00074993283,.001131724,.00070765469,.0010762762,1,1
20,20017,3289,.00019503321,.00033435907,.00070765469,.0010762762,0,0
20,20019,5004,.00059765694,.00087394344,.00070765469,.0010762762,0,0
20,20021,22308,.00065109844,.0010414841,.00070765469,.0010762762,0,0
20,20023,3672,.00039653335,.00082709332,.00070765469,.0010762762,0,0
20,20025,2590,.00043668319,.00062532083,.00070765469,.0010762762,0,0
20,20027,9745,.00055187498,.00084568036,.00070765469,.0010762762,0,0
20,20029,12450,.00059346273,.00092074892,.00070765469,.0010762762,0,0
20,20031,9332,.00024514948,.00030706945,.00070765469,.0010762762,0,0
20,20033,2538,.00026592353,.00045595219,.00070765469,.0010762762,0,0
20,20035,36949,.00065448578,.00091111357,.00070765469,.0010762762,0,0
20,20037,38001,.00061757065,.00088004908,.00070765469,.0010762762,0,0
20,20039,4517,.00058644509,.00094805053,.00070765469,.0010762762,0,0
20,20041,20125,.00038685958,.00054594793,.00070765469,.0010762762,0,0
20,20043,9260,.00019286411,.00027946025,.00070765469,.0010762762,0,0
20,20045,68063,.00062967365,.00099844171,.00070765469,.0010762762,0,0
20,20049,3883,.00011006295,.00011877158,.00070765469,.0010762762,0,0
20,20051,26297,.0003870253,.00063272781,.00070765469,.0010762762,0,0
20,20053,6614,.00045051659,.0008686806,.00070765469,.0010762762,0,0
20,20055,24168,.00086865225,.0013668216,.00070765469,.0010762762,1,1
20,20057,24516,.00063541753,.00095791026,.00070765469,.0010762762,0,0
20,20059,22051,.00036809404,.00060863473,.00070765469,.0010762762,0,0
20,20061,30071,.00037759059,.00053477346,.00070765469,.0010762762,0,0
20,20063,3717,.00057465862,.0007177873,.00070765469,.0010762762,0,0
20,20065,3999,.00046587159,.00083025586,.00070765469,.0010762762,0,0
20,20067,6950,.0010937471,.0016971586,.00070765469,.0010762762,1,1
20,20071,1838,.0011016584,.0016405609,.00070765469,.0010762762,1,1
20,20073,8757,.00023434493,.00044063304,.00070765469,.0010762762,0,0
20,20075,2499,.00043892721,.00055822823,.00070765469,.0010762762,0,0
20,20077,7762,.00078087434,.0013095431,.00070765469,.0010762762,1,1
20,20079,30649,.00063151517,.00096393767,.00070765469,.0010762762,0,0
20,20081,3802,.00025637931,.00053475861,.00070765469,.0010762762,0,0
20,20083,2254,.0010181532,.0017090763,.00070765469,.0010762762,1,1
20,20085,11601,.0004557271,.00066990161,.00070765469,.0010762762,0,0
20,20087,15225,.00060423807,.0009077983,.00070765469,.0010762762,0,0
20,20089,5204,.00023384977,.00044262578,.00070765469,.0010762762,0,0
20,20091,271524,.00040854234,.00064994197,.00070765469,.0010762762,0,0
20,20093,3477,.00031472021,.00045045151,.00070765469,.0010762762,0,0
20,20095,8947,.00071756251,.001144705,.00070765469,.0010762762,1,1
20,20097,4050,.00044214353,.00076531991,.00070765469,.0010762762,0,0
20,20099,25742,.00060440233,.00084464788,.00070765469,.0010762762,0,0
20,20101,2469,.00087111513,.0016886529,.00070765469,.0010762762,1,1
20,20103,55011,.00053427013,.0007903591,.00070765469,.0010762762,0,0
20,20105,4130,.00040595909,.00059432641,.00070765469,.0010762762,0,0
20,20107,8207,.00022445757,.00040818955,.00070765469,.0010762762,0,0
20,20109,3458,.00049145875,.00064850209,.00070765469,.0010762762,0,0
20,20111,35300,.00084392034,.0012268801,.00070765469,.0010762762,1,1
20,20113,26961,.00049750099,.0007789685,.00070765469,.0010762762,0,0
20,20115,13468,.00023847456,.00037307513,.00070765469,.0010762762,0,0
20,20117,12769,.00038946865,.00070501771,.00070765469,.0010762762,0,0
20,20121,21674,.00024326277,.00042617973,.00070765469,.0010762762,0,0
20,20123,8101,.00078536686,.0011718932,.00070765469,.0010762762,1,1
20,20125,42407,.00074180576,.0011365181,.00070765469,.0010762762,1,1
20,20127,6377,.00082018308,.0013054583,.00070765469,.0010762762,1,1
20,20131,11158,.00062963786,.00096865767,.00070765469,.0010762762,0,0
20,20133,19076,.00040169578,.00062648463,.00070765469,.0010762762,0,0
20,20135,4520,.00037304114,.00046150654,.00070765469,.0010762762,0,0
20,20137,6679,.00041116058,.0005658904,.00070765469,.0010762762,0,0
20,20139,15331,.0006139584,.00095196406,.00070765469,.0010762762,0,0
20,20141,5915,.00030369117,.00047953299,.00070765469,.0010762762,0,0
20,20143,5940,.00080238748,.0012755009,.00070765469,.0010762762,1,1
20,20145,8080,.0002945608,.00039102562,.00070765469,.0010762762,0,0
20,20149,14808,.00053414766,.000894761,.00070765469,.0010762762,0,0
20,20151,10318,.00041596056,.00064440118,.00070765469,.0010762762,0,0
20,20153,4090,.00029247568,.00038685283,.00070765469,.0010762762,0,0
20,20155,65077,.00044156268,.00068239914,.00070765469,.0010762762,0,0
20,20157,7528,.0005573777,.00090595981,.00070765469,.0010762762,0,0
20,20159,11848,.00062462443,.00094535016,.00070765469,.0010762762,0,0
20,20161,63860,.00041787326,.0006376275,.00070765469,.0010762762,0,0
20,20163,7025,.00022138318,.00026670942,.00070765469,.0010762762,0,0
20,20165,4508,.00016096522,.00028195273,.00070765469,.0010762762,0,0
20,20167,8876,.00051663001,.00070880353,.00070765469,.0010762762,0,0
20,20169,49026,.00085925206,.001337907,.00070765469,.0010762762,1,1
20,20171,5762,.00030937913,.00055410858,.00070765469,.0010762762,0,0
20,20173,368749,.00074916205,.0010928207,.00070765469,.0010762762,1,1
20,20175,17245,.00051091658,.00079020654,.00070765469,.0010762762,0,0
20,20177,155204,.00070036552,.0010597442,.00070765469,.0010762762,0,0
20,20181,7711,.0006884397,.001175579,.00070765469,.0010762762,0,1
20,20183,5914,.00046752871,.00083932804,.00070765469,.0010762762,0,0
20,20185,5701,.00049399945,.00069684093,.00070765469,.0010762762,0,0
20,20189,4721,.00074304611,.0010377768,.00070765469,.0010762762,1,0
20,20191,25032,.00041807891,.00067650113,.00070765469,.0010762762,0,0
20,20193,8447,.00075758994,.0011502893,.00070765469,.0010762762,1,1
20,20195,4173,.00069217349,.0011177582,.00070765469,.0010762762,0,1
20,20197,6832,.00045215932,.00076831348,.00070765469,.0010762762,0,0
20,20201,8474,.00033976178,.00043832819,.00070765469,.0010762762,0,0
20,20203,3025,.00056747044,.00072669901,.00070765469,.0010762762,0,0
20,20205,12044,.00042407576,.00059311086,.00070765469,.0010762762,0,0
20,20207,4604,.00036027809,.00059392652,.00070765469,.0010762762,0,0
20,20209,172254,.00071429764,.0010574237,.00070765469,.0010762762,1,0
21,21001,15278,.00048424813,.00075430208,.00070765469,.0010762762,0,0
21,21003,14116,.00060587254,.00082028168,.00070765469,.0010762762,0,0
21,21005,12633,.00020766897,.00030925518,.00070765469,.0010762762,0,0
21,21007,8771,.00029408751,.00046584674,.00070765469,.0010762762,0,0
21,21009,34047,.001070059,.0016331221,.00070765469,.0010762762,1,1
21,21013,34315,.00066573417,.00098362251,.00070765469,.0010762762,0,0
21,21015,46124,.0012212659,.0019808586,.00070765469,.0010762762,1,1
21,21017,19381,.00047754578,.0007772242,.00070765469,.0010762762,0,0
21,21019,55479,.00048403058,.00073945965,.00070765469,.0010762762,0,0
21,21021,25003,.00086442684,.0014474497,.00070765469,.0010762762,1,1
21,21023,7709,.00022086751,.00041105814,.00070765469,.0010762762,0,0
21,21025,17013,.000065634893,.00009394165,.00070765469,.0010762762,0,0
21,21027,16851,.00083562644,.0013131681,.00070765469,.0010762762,1,1
21,21029,43493,.00019550495,.00034087704,.00070765469,.0010762762,0,0
21,21031,11068,.00042013417,.00057687255,.00070765469,.0010762762,0,0
21,21033,13488,.00079132931,.0012774966,.00070765469,.0010762762,1,1
21,21035,30077,.0010652379,.0017713865,.00070765469,.0010762762,1,1
21,21037,83237,.0011610409,.0017996059,.00070765469,.0010762762,1,1
21,21039,5499,.00010528672,.00015679021,.00070765469,.0010762762,0,0
21,21041,9299,.00070289557,.0010193646,.00070765469,.0010762762,0,0
21,21043,25126,.00036791764,.00059485063,.00070765469,.0010762762,0,0
21,21045,14881,.00097611267,.0012881927,.00070765469,.0010762762,1,1
21,21047,66894,.00077767915,.0011125617,.00070765469,.0010762762,1,1
21,21049,28397,.00053126417,.00083223998,.00070765469,.0010762762,0,0
21,21051,22758,.00046308461,.00070145685,.00070765469,.0010762762,0,0
21,21053,9364,.00031753792,.00061752112,.00070765469,.0010762762,0,0
21,21055,9219,.00056402298,.00082976848,.00070765469,.0010762762,0,0
21,21057,7324,.00024794752,.00046781456,.00070765469,.0010762762,0,0
21,21059,86138,.00097445631,.0013529509,.00070765469,.0010762762,1,1
21,21061,9985,.0002473513,.00030015313,.00070765469,.0010762762,0,0
21,21065,14517,.00025980096,.0002981486,.00070765469,.0010762762,0,0
21,21067,204616,.0012784529,.0017127091,.00070765469,.0010762762,1,1
21,21069,12352,.00081816991,.0012529781,.00070765469,.0010762762,1,1
21,21071,48815,.00071463268,.0011418713,.00070765469,.0010762762,1,1
21,21073,42033,.00085882156,.0012244943,.00070765469,.0010762762,1,1
21,21075,8946,.0016973839,.0024411827,.00070765469,.0010762762,1,1
21,21079,10942,.00027881359,.00050275435,.00070765469,.0010762762,0,0
21,21081,13342,.00035899179,.00051259843,.00070765469,.0010762762,0,0
21,21083,34154,.00041153349,.00067059044,.00070765469,.0010762762,0,0
21,21085,20906,.00047920531,.00064972532,.00070765469,.0010762762,0,0
21,21087,11058,.00084738422,.0012477285,.00070765469,.0010762762,1,1
21,21089,39120,.0007181582,.00099390466,.00070765469,.0010762762,1,0
21,21091,7748,.00010047298,.00020956757,.00070765469,.0010762762,0,0
21,21093,88435,.00070826977,.0010676698,.00070765469,.0010762762,1,0
21,21095,42009,.00030147217,.00043043602,.00070765469,.0010762762,0,0
21,21097,15206,.001453204,.0021978761,.00070765469,.0010762762,1,1
21,21099,15361,.00039874698,.00067880133,.00070765469,.0010762762,0,0
21,21101,40979,.00060610124,.00092597294,.00070765469,.0010762762,0,0
21,21103,12764,.00029254373,.000350638,.00070765469,.0010762762,0,0
21,21107,46296,.00090246997,.0013189509,.00070765469,.0010762762,1,1
21,21109,12046,.0002563833,.00039029768,.00070765469,.0010762762,0,0
21,21111,684300,.00088456122,.0013076072,.00070765469,.0010762762,1,1
21,21113,26205,.000037933674,.000079122445,.00070765469,.0010762762,0,0
21,21115,24501,.00047251579,.00069595105,.00070765469,.0010762762,0,0
21,21117,137223,.00059292192,.0008620802,.00070765469,.0010762762,0,0
21,21119,18004,.000059509883,.00008862056,.00070765469,.0010762762,0,0
21,21121,30348,.00036655337,.00055450352,.00070765469,.0010762762,0,0
21,21123,11899,.00022372017,.00034121584,.00070765469,.0010762762,0,0
21,21125,39256,.00085367635,.0014518576,.00070765469,.0010762762,1,1
21,21127,14154,.00052133133,.00075807667,.00070765469,.0010762762,0,0
21,21129,7725,.000096218551,.00010383176,.00070765469,.0010762762,0,0
21,21131,14904,.00027946068,.00047026301,.00070765469,.0010762762,0,0
21,21133,30738,.00022273135,.00034558302,.00070765469,.0010762762,0,0
21,21137,19085,.00031069032,.00047351426,.00070765469,.0010762762,0,0
21,21139,9227,.00094015693,.0014562405,.00070765469,.0010762762,1,1
21,21141,24157,.00076797092,.0012034783,.00070765469,.0010762762,1,1
21,21145,61448,.0015279399,.0022326107,.00070765469,.0010762762,1,1
21,21149,10097,.00056817668,.00081638282,.00070765469,.0010762762,0,0
21,21151,53464,.00082927453,.0012526442,.00070765469,.0010762762,1,1
21,21153,13578,.000068211004,.00014227522,.00070765469,.0010762762,0,0
21,21155,17917,.00086981739,.0012840731,.00070765469,.0010762762,1,1
21,21157,25630,.0005344699,.00087852939,.00070765469,.0010762762,0,0
21,21159,13978,.000090670728,.00018912194,.00070765469,.0010762762,0,0
21,21161,17886,.0010177058,.0015895693,.00070765469,.0010762762,1,1
21,21163,22951,.000071322844,.0000769662,.00070765469,.0010762762,0,0
21,21167,19041,.0003846997,.00057061651,.00070765469,.0010762762,0,0
21,21169,9496,.0002643211,.0003380352,.00070765469,.0010762762,0,0
21,21171,12377,.0011897748,.0017028379,.00070765469,.0010762762,1,1
21,21173,20077,.00060829695,.00096840016,.00070765469,.0010762762,0,0
21,21175,12138,.00096879969,.0013136568,.00070765469,.0010762762,1,1
21,21177,32359,.000873813,.0014171817,.00070765469,.0010762762,1,1
21,21179,27645,.00052442931,.00078565773,.00070765469,.0010762762,0,0
21,21181,7168,.0010246212,.0015140442,.00070765469,.0010762762,1,1
21,21183,21741,.00031932644,.00055446476,.00070765469,.0010762762,0,0
21,21185,27872,.00090367929,.0014442238,.00070765469,.0010762762,1,1
21,21187,8927,.00079979969,.0013042188,.00070765469,.0010762762,1,1
21,21191,10984,.00020046771,.00029862887,.00070765469,.0010762762,0,0
21,21193,33725,.00056740892,.00088515959,.00070765469,.0010762762,0,0
21,21195,81180,.00086691411,.001328734,.00070765469,.0010762762,1,1
21,21199,45962,.00093549298,.0014656474,.00070765469,.0010762762,1,1
21,21203,13987,.00045801763,.00073318725,.00070765469,.0010762762,0,0
21,21205,19288,.0017237607,.0025296842,.00070765469,.0010762762,1,1
21,21207,13790,.00024746422,.00045783247,.00070765469,.0010762762,0,0
21,21209,21844,.00051706849,.00076506531,.00070765469,.0010762762,0,0
21,21211,23385,.0011630198,.0018796214,.00070765469,.0010762762,1,1
21,21213,14670,.00065417337,.00088714383,.00070765469,.0010762762,0,0
21,21215,5934,.00015489584,.00032308334,.00070765469,.0010762762,0,0
21,21217,21159,.000878377,.0012606084,.00070765469,.0010762762,1,1
21,21219,11845,.0001959776,.00032308407,.00070765469,.0010762762,0,0
21,21223,6254,.00010326389,.00021538889,.00070765469,.0010762762,0,0
21,21225,17803,.00056952622,.00083575858,.00070765469,.0010762762,0,0
21,21227,72430,.0012696744,.0019709512,.00070765469,.0010762762,1,1
21,21229,10767,.00031969027,.00055757526,.00070765469,.0010762762,0,0
21,21231,17072,.00047022646,.00064222142,.00070765469,.0010762762,0,0
21,21233,14866,.000074821859,.00010964058,.00070765469,.0010762762,0,0
21,21235,33465,.00083168532,.0013354376,.00070765469,.0010762762,1,1
21,21237,6717,.00026802835,.00031763897,.00070765469,.0010762762,0,0
21,21239,17804,.0010846105,.0016938084,.00070765469,.0010762762,1,1
22,22001,56640,.00098352297,.0013449736,.00070765469,.0010762762,1,1
22,22003,21392,.00088854757,.0012976192,.00070765469,.0010762762,1,1
22,22005,50422,.00036980992,.00053353672,.00070765469,.0010762762,0,0
22,22007,22216,.00040073047,.00054807466,.00070765469,.0010762762,0,0
22,22009,41418,.00061730994,.00086805772,.00070765469,.0010762762,0,0
22,22011,29841,.00099694717,.0015189096,.00070765469,.0010762762,1,1
22,22013,16396,.000414746,.0005298031,.00070765469,.0010762762,0,0
22,22015,81294,.00029747837,.00043285755,.00070765469,.0010762762,0,0
22,22017,252850,.00099849387,.0013323058,.00070765469,.0010762762,1,1
22,22019,168060,.0010751477,.0015523357,.00070765469,.0010762762,1,1
22,22021,10762,.00061000948,.00086881616,.00070765469,.0010762762,0,0
22,22025,12273,.0010295811,.0016363781,.00070765469,.0010762762,1,1
22,22027,17244,.00052450033,.0007200191,.00070765469,.0010762762,0,0
22,22029,23017,.0013352664,.0019504267,.00070765469,.0010762762,1,1
22,22031,25853,.00093920075,.001364235,.00070765469,.0010762762,1,1
22,22033,368138,.00079326658,.0011129461,.00070765469,.0010762762,1,1
22,22035,11702,.0010468268,.0014307816,.00070765469,.0010762762,1,1
22,22037,19034,.0018564672,.0025630435,.00070765469,.0010762762,1,1
22,22039,33489,.00059689494,.00079947821,.00070765469,.0010762762,0,0
22,22041,24175,.00093011459,.0014857098,.00070765469,.0010762762,1,1
22,22043,16774,.00032446015,.0004038483,.00070765469,.0010762762,0,0
22,22045,64245,.00079074467,.0012142872,.00070765469,.0010762762,1,1
22,22047,32192,.0006800812,.00091988518,.00070765469,.0010762762,0,0
22,22049,17280,.0010456824,.0016890115,.00070765469,.0010762762,1,1
22,22051,456072,.0007274485,.0010788532,.00070765469,.0010762762,1,1
22,22053,32250,.0010273996,.0014923896,.00070765469,.0010762762,1,1
22,22055,151414,.0010374227,.0014968554,.00070765469,.0010762762,1,1
22,22057,83364,.00044808513,.00063703256,.00070765469,.0010762762,0,0
22,22059,17028,.00083337841,.0011822612,.00070765469,.0010762762,1,1
22,22061,39813,.0010846498,.0016388942,.00070765469,.0010762762,1,1
22,22063,59381,.00047835358,.00080852018,.00070765469,.0010762762,0,0
22,22065,15627,.00057578104,.00077631016,.00070765469,.0010762762,0,0
22,22067,34788,.00076522143,.0012079312,.00070765469,.0010762762,1,1
